ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
4304,0,Joshua,Crute,Married,White,10/16/1954,577-67-9733,42966.8,3502 9393 0901 1865,New York City,10012,857-717-4485
4306,1,Elky,Geue,Never Married,White,2/10/1952,,NA,2701 5466 3103 3418,New York City,10014,
4306,0,Elki,Geue,Never Married,White,2/10/1952,661-70-5125,33434.3,2701 5466 3103 3418,New York City,10014,484-319-8677
4308,0,Jacob,Cionci,Never Married,Hispanic,11/16/1950,219-36-6709,47015.5,2158 3801 3791 6428,New York City,10020,531-814-2406
4309,0,Emma,White,Married,Black,8/11/1966,109-23-3016,23317.4,9355 4633 1373 9707,New York City,10005,346-733-7133
4310,1,Carezse,Wilkins,,,9/25/1976,283-86-0903,114728.3,0354 2047 3863 4280,New York City,10008,
4310,0,Caresse,Wilkins,Never Married,Hispanic,9/25/1976,283-86-0903,114728.3,0354 2047 3863 4280,New York City,10008,724-817-7211
4314,1,Sara,Webb,,,6/9/1993,,143136.7,6917 8235 473 5713,New York City,10014,364-563-2910
4314,0,Sara,Webb,Married,White,6/9/1993,456-60-3651,143136.7,6917 8235 4673 5713,New York City,10014,364-563-2910
4316,1,Blake,Blake,,White,5/12/1982,,29872.3,4672 819 2246 1946,New York City,10010,
4316,0,Blake,Blake,Married,White,5/12/1982,562-23-8170,29872.3,4672 2819 2246 1946,New York City,10010,307-551-7270
4317,1,Efa,Schustter,Married,Hispanic,9/10/1954,674-59-4272,NA,8400 6707 6935 4195,New York City,10006,
4317,0,Eva,Schuster,Married,Hispanic,9/10/1954,674-59-4272,36487.1,8400 6707 6935 4195,New York City,10006,281-160-8075
4320,0,Lily,White,Married,White,9/11/1948,446-29-7069,75933.7,3880 6358 8606 7262,New York City,10010,415-099-0258
4321,1,Linbby,Weafer,Married,,5/24/1969,257-73-9876,124904.3,9000 06456451 5800,New York City,10014,443-680-6523
4321,0,Libby,Weaver,Married,White,5/24/1969,257-73-9876,124904.3,9000 0645 6451 5800,New York City,10014,443-680-6523
4333,0,Griffin,Blake,Married,White,1/10/1984,681-52-7093,55031.5,9948 9023 6887 8650,New York City,10019,470-771-1038
4336,0,Kydan,Lalusic,Married,Black,12/7/1957,392-71-2678,55785.4,7937 5951 8164 2090,New York City,10011,979-502-3837
4338,1,Ethan,Wheadley,Married,,7/29/1974,607-02-6939,NA,1082 6002 38757 0798,New York City,10020,203-065-2889
4338,0,Ethan,Wheatley,Married,White,7/29/1974,607-02-6939,91445.9,1082 6002 3857 0798,New York City,10020,203-065-2889
4343,0,Blake,Rzeznik,Never Married,White,5/1/1980,609-26-6234,214511.3,3580 7973 0641 5690,New York City,10001,830-470-1074
4344,0,Vendula,Lowe,Married,Asian,4/29/1986,514-69-6629,81063.2,2257 5058 1898 5076,New York City,10001,281-263-1538
4346,1,Tanysbah,Paulsen,,White,6/5/1994,525-34-5224,NA,4698 7341 1679 2387,New York City,10017,
4346,0,Tanyshah,Paulsen,Divorced,White,6/5/1994,525-34-5224,164566,4698 7341 1679 2387,New York City,10017,870-151-9674
4353,0,Christian,Fairnington,Married,Asian,6/20/1956,049-21-0562,33305.9,6602 6216 0687 4711,New York City,10003,916-102-3327
4356,0,Ayla,Feast,Married,White,10/20/1980,722-49-0416,73989.7,7601 5323 2713 0318,New York City,10014,615-953-9811
4360,1,Flyn,Whit,Never Married,White,12/18/1954,,39919.4,6888 3937 18920 1253,New York City,10017,469-054-7400
4360,0,Flynn,White,Never Married,White,12/18/1954,626-36-9220,39919.4,6888 3937 8920 1253,New York City,10017,469-054-7400
4366,0,Mollie,Allard,Widowed,White,2/21/1993,689-80-9764,88112.2,5580 4962 3226 8895,New York City,10014,925-029-2278
4374,0,Samantha,Bartley-steele,Married,Hispanic,12/11/1965,521-98-3839,125032.3,4495 4528 7380 7982,New York City,10020,856-085-2089
4376,1,Lachlan,Cetinikh,Married,,7/6/1981,686-39-7541,NA,1079 6270 53622 6535,New York City,10013,740-723-5499
4376,0,Lachlan,Cetinich,Married,White,7/6/1981,686-39-7541,149187.6,1079 6270 5322 6535,New York City,10013,740-723-5499
4377,1,Alexandra,Neumanh,Married,,4/10/1979,423-37-2265,24837.5,1978 7341 423 5491,New York City,10014,
4377,0,Alexandra,Neumann,Married,White,4/10/1979,423-37-2265,24837.5,1978 7341 4623 5491,New York City,10014,979-423-9530
4378,0,Noah,Farrimond,Married,White,4/27/1962,410-74-5311,11703.9,3966 0696 9922 2547,New York City,10004,430-593-3898
4381,1,Ema,Latouras,Widowed,Hispanic,11/20/1948,267-37-9078,NA,0981 1970 217 0636,New York City,10004,931-248-8391
4381,0,Emma,Lathouras,Widowed,Hispanic,11/20/1948,267-37-9078,92291,0981 1970 7217 0636,New York City,10004,931-248-8391
4396,0,Noah,Arkwright,Married,White,12/3/1960,092-82-4470,201323.1,0508 6480 8086 5468,New York City,10009,414-194-5463
4399,0,Bailey,Wiseman,Never Married,White,7/28/1963,097-80-1942,34330.3,1735 1119 0098 4688,New York City,10017,805-886-7548
4401,0,Ben,Godfrey,Never Married,White,2/18/1996,386-76-2957,33573.9,4614 4526 0728 6225,New York City,10019,574-466-1828
4403,0,Michael,Chandler,Married,Asian,9/20/1986,278-12-8353,109378.4,0757 9855 3235 7301,New York City,10014,682-460-4143
4414,1,Dant,Conjtance,Never Married,White,2/5/1949,356-25-1266,NA,1189 4431 3990 26679,New York City,10008,760-710-9702
4414,0,Dante,Constance,Never Married,White,2/5/1949,356-25-1266,291457.9,1189 4431 3990 2667,New York City,10008,760-710-9702
4421,0,Daniel,Nguyen,Married,White,4/25/1987,067-07-2265,76732.1,6737 4240 5601 7683,New York City,10009,224-008-6714
4422,0,Ebony,Ravlich,Never Married,Asian,2/28/1978,514-21-0644,52233.4,7840 6479 5463 7473,New York City,10007,732-956-7179
4426,0,Jordan,Ollwitz,Never Married,White,9/6/1948,012-14-2809,82647.2,7008 9209 2454 1805,New York City,10010,307-279-4364
4427,0,Amy,Watanaverapong,Divorced,White,9/20/1952,161-32-7275,63191.3,1143 4396 1218 4143,New York City,10013,414-094-3302
4434,0,Adam,Green,Married,White,7/28/1959,636-73-2577,179233.2,3700 9824 0378 6861,New York City,10002,531-576-8362
4435,0,Tyler,Royle,Married,White,7/20/1980,547-75-9308,75921.3,9854 6663 7069 0655,New York City,10006,843-666-0860
4440,1,Emma,Reid,Married,,10/14/1990,,91448.2,60670 3560 1107 9575,New York City,10002,
4440,0,Emma,Reid,Married,White,10/14/1990,567-39-7113,91448.2,6060 3560 1107 9575,New York City,10002,504-415-7305
4446,0,Joshua,Gloster,Married,White,4/14/1963,260-70-7230,64608.8,2110 8999 6696 4821,New York City,10009,351-144-3084
4451,0,Caitlin,Neumann,Never Married,Hispanic,4/27/1997,352-39-1162,31906.9,7774 2781 3724 5328,New York City,10008,531-639-1085
4455,0,Thomas,Couzens,Married,White,3/19/1960,574-36-0294,17577.1,8719 1244 9666 2071,New York City,10013,203-041-5110
4459,1,Jtcob,Berzel,Never Married,,5/23/1958,,247813.9,5422 9661 054 9620,New York City,10014,828-503-6160
4459,0,Jacob,Berzel,Never Married,Hispanic,5/23/1958,613-54-7793,247813.9,5422 9661 0504 9620,New York City,10014,828-503-6160
4468,0,Lucy,Asher,Married,White,02/29/1970,125-71-0451,95083.5,0726 2113 1876 4395,New York City,10010,503-154-8116
4469,1,Madizon,Garcia,Never Married,Asian,1/7/1962,,NA,3296 9814 98421 4036,New York City,10006,318-724-0848
4469,0,Madison,Garcia,Never Married,Asian,1/7/1962,538-14-2916,39948.6,3296 9814 9841 4036,New York City,10006,318-724-0848
4472,0,Max,Wilkins,Married,White,1/11/1967,067-44-7027,156956.4,3782 4163 2153 1485,New York City,10014,660-531-9581
4474,1,Maia,Matthewz,Married,,6/12/1978,,53101.2,4753 7050 5599 7355,New York City,10003,346-077-1747
4474,0,Maya,Matthews,Married,White,6/12/1978,033-88-4655,53101.2,4753 7050 5599 7355,New York City,10003,346-077-1747
4482,0,Nathan,Moulton,Married,White,10/22/1960,563-12-6916,48793.5,4964 6492 8640 2557,New York City,10003,850-351-0390
4487,0,Madeline,Tregoning,Married,Hispanic,9/25/1951,683-68-4390,21539.5,7944 5224 2539 9793,New York City,10004,815-497-2821
4495,1,Eloise,Fornachon,,White,4/14/1971,025-27-1084,NA,5469 4815 13052098,New York City,10016,
4495,0,Eloise,Fornachon,Married,White,4/14/1971,025-27-1084,57844.6,5469 4815 1305 2098,New York City,10016,818-878-4800
4500,0,Abby,Dixon,Married,Hispanic,4/30/1991,034-81-7231,55921.4,0889 8049 1147 6329,New York City,10014,443-073-9999
4503,0,Nicholas,White,Married,White,4/10/1988,402-43-1942,22984.1,5037 3256 4193 1081,New York City,10014,609-794-9486
4507,1,Olifer,Mccarthy,Never Married,,11/11/1948,039-32-7597,27940.8,0321 6987 1038 458,New York City,10013,
4507,0,Oliver,Mccarthy,Never Married,White,11/11/1948,039-32-7597,27940.8,0321 6987 1038 4358,New York City,10013,615-944-1277
4508,0,Kane,Dakin,Never Married,White,7/21/1971,071-46-7039,57758.3,9690 4723 2897 9648,New York City,10003,415-482-0750
4514,0,Liam,Green,Never Married,White,4/4/1996,201-97-0140,23461.2,3790 8003 6230 1744,New York City,10012,508-020-9439
4528,0,Eliza,Joraslafsky,Married,White,1/8/1949,387-73-3812,118622.5,8231 1651 5347 2120,New York City,10003,715-356-5496
4529,1,Gemaley,Loclc,,,10/24/1968,279-70-6427,87589.2,3582 7962 7598 3957,New York City,10001,
4529,0,Gemaley,Lock,Married,White,10/24/1968,279-70-6427,87589.2,3582 7962 7598 3957,New York City,10001,646-760-1349
4535,1,Jami,Whit,Widowed,,8/25/1980,109-59-2468,72550.9,166 7157 0239 6609,New York City,10010,878-509-5650
4535,0,Jamie,White,Widowed,White,8/25/1980,109-59-2468,72550.9,2166 7157 0239 6609,New York City,10010,878-509-5650
4539,0,Jaykob,Coffey,Never Married,Asian,7/20/1950,164-60-8186,97973.3,3380 7110 9378 7454,New York City,10019,772-380-1195
4565,0,Chelsea,Green,Married,White,10/5/1964,076-91-6618,105960.3,0062 0357 6129 6705,New York City,10004,830-295-3391
4583,0,Madeline,Jefferys,Married,White,2/25/1969,684-95-1610,55278.6,5921 5714 1187 2990,New York City,10010,207-045-5525
4585,0,Delaney,Berry,Widowed,Hispanic,2/22/1993,726-17-6238,52112.8,6615 0645 8916 3933,New York City,10005,315-690-9309
4589,1,Bethany,White,Married,,5/1/1964,,NA,2114 13742 2920 6986,New York City,10008,507-403-3257
4589,0,Bethany,White,Married,Others,5/1/1964,363-59-7088,157937.4,2114 1342 2920 6986,New York City,10008,507-403-3257
4590,0,James,Surulo,Divorced,White,4/11/1961,379-46-6124,125673.5,5582 8052 5764 5254,New York City,10009,916-204-5278
4593,0,Lara,Le-che,Never Married,White,8/13/1969,493-55-6832,71718.1,7777 7670 8223 4056,New York City,10005,415-264-1312
4609,0,Daniel,Quan,Never Married,White,4/14/1958,177-29-9884,10731,2940 6847 0028 6494,New York City,10016,801-209-2051
4610,0,Joshua,Webb,Divorced,Asian,5/28/1971,399-88-1806,99337.4,5162 3326 7626 2093,New York City,10016,980-210-1893
4611,0,Joshua,Gogel,Married,Hispanic,8/12/1964,057-04-0686,76531.9,9962 7618 6098 2091,New York City,10005,352-703-4529
4617,0,Dylan,Rundle,Divorced,Hispanic,11/3/1947,511-85-4681,38431.6,0227 4755 4012 0057,New York City,10001,714-696-1443
4620,0,Gabriella,Greenhalgh,Married,White,6/21/1978,336-97-2866,169616.5,7512 2488 8918 6525,New York City,10011,561-751-5510
4621,0,Charlotte,Leicester,Married,Hispanic,6/22/1970,536-45-2814,38426.9,2223 3375 6935 4922,New York City,10009,715-903-9746
4623,1,Zali,Camppell,Never Married,,4/29/1952,439-37-6859,NA,8769 146 1604 6046,New York City,10016,918-114-8573
4623,0,Zali,Campbell,Never Married,Hispanic,4/29/1952,439-37-6859,92095,8769 1436 1604 6046,New York City,10016,918-114-8573
4629,0,Chloe,Boromisa,Never Married,Black,11/28/1963,162-01-7702,96247,0785 8176 6023 6338,New York City,10007,209-658-1976
4630,0,Gabriel,Frahn,Married,White,12/28/1989,117-05-3429,54280.7,2677 3345 0125 4538,New York City,10021,512-542-5805
4643,0,Carly,David,Divorced,White,1/19/1997,590-08-5759,41164.5,9492 8282 5858 9228,New York City,10017,219-882-1803
4644,0,Noah,Milburn,Married,White,8/4/1993,403-57-7386,52202.3,5746 7893 0235 2850,New York City,10019,347-225-3845
4648,1,Micbael,Campbell,,,3/1/1947,539-95-6578,34119.8,7000 6019 57673 3221,New York City,10008,231-230-7694
4648,0,Michael,Campbell,Married,Hispanic,3/1/1947,539-95-6578,34119.8,7000 6019 7673 3221,New York City,10008,231-230-7694
4652,0,Charlotte,Kobus,Never Married,White,12/3/1953,705-49-1975,91060.9,5087 7896 3146 5259,New York City,10009,616-589-8456
4654,0,Thomas,Pascoe,Divorced,White,5/17/1995,485-49-6625,165758.9,0353 3010 0351 0852,New York City,10006,636-096-4494
4661,1,Rily,Matthewz,Never Married,White,8/24/1975,137-22-2392,NA,635 1822 9180 7486,New York City,10021,218-712-8740
4661,0,Riley,Matthews,Never Married,White,8/24/1975,137-22-2392,40738.4,6357 1822 9180 7486,New York City,10021,218-712-8740
4666,0,Meg,Camens,Never Married,White,4/25/1992,713-38-4216,82345,3625 5098 1343 5308,New York City,10012,629-666-4826
4668,1,Christopher,Sald,Divorced,,5/20/1994,165-55-4956,NA,43443 7829 6388 9562,New York City,10005,626-767-9874
4668,0,Christopher,Salt,Divorced,White,5/20/1994,165-55-4956,140296.1,4344 7829 6388 9562,New York City,10005,626-767-9874
4674,0,Alana,Kyriakos,Married,Black,11/20/1959,101-53-4399,60640.6,3961 9681 5592 8846,New York City,10006,619-863-8835
4682,0,Joshua,Deakin,Never Married,Hispanic,1/1/1968,375-50-1984,93947.4,7200 9935 4633 3193,New York City,10014,951-028-5777
4684,1,Rebecca,Rid,Never Married,,6/27/1958,585-89-5565,160515.8,6816 124 4880 0586,New York City,10004,
4684,0,Rebecca,Reid,Never Married,Hispanic,6/27/1958,585-89-5565,160515.8,6816 0124 4880 0586,New York City,10004,214-717-3611
4688,0,Caitlin,Carmody,Married,White,5/19/1967,470-86-4168,63699,2229 5826 7370 1982,New York City,10006,774-095-3396
4691,0,Keely,Wilkins,Never Married,White,8/20/1991,144-57-4083,33137.3,4780 5659 1213 6916,New York City,10018,206-388-6500
4692,0,Zane,Godfrey,Married,Hispanic,4/21/1991,405-36-0477,60137.2,0912 3595 5303 4228,New York City,10007,657-789-9174
4693,0,Jack,Karantonis,Divorced,White,5/15/1979,144-79-6010,58883.5,4531 2806 3296 6347,New York City,10007,484-178-2141
4697,0,Lily,Morrison,Married,Black,3/22/1955,364-16-2496,88976.6,1595 7810 4572 1046,New York City,10005,810-753-3777
4705,0,Kimberly,Campbell,Married,White,12/5/1979,363-91-0801,94249.8,1534 9202 3833 2208,New York City,10017,941-078-9757
4711,0,Brianna,Bishop,Married,Hispanic,7/20/1976,017-23-2602,49466.2,7036 4754 9553 3874,New York City,10017,567-029-2387
4712,0,Jack,Matthews,Never Married,White,2/21/1990,246-55-8958,64924.2,4616 4754 3388 4904,New York City,10005,610-507-6045
4717,1,Sophie,Morrison,,White,9/5/1950,288-26-0343,NA,4495 7909 2860 363,New York City,10008,
4717,0,Sophie,Morrison,Widowed,White,9/5/1950,288-26-0343,44783.9,4495 7909 2860 3763,New York City,10008,682-695-4361
4722,1,Ethan,Nurje,Never Married,,3/22/1976,637-25-1410,NA,0321 87200 9199 8524,New York City,10011,331-532-5382
4722,0,Ethan,Nurse,Never Married,White,3/22/1976,637-25-1410,90011.2,0321 8200 9199 8524,New York City,10011,331-532-5382
4723,0,Daniel,Chandler,Married,White,3/24/1966,646-12-1926,40895.2,5063 1024 7268 7797,New York City,10008,610-274-8986
4733,0,Jordan,Morrison,Married,White,10/29/1947,384-17-9251,40040.1,0045 2829 4783 9350,New York City,10005,920-568-9377
4734,0,Noah,White,Divorced,White,7/14/1970,467-25-6244,159163,2599 8394 8509 4768,New York City,10016,314-221-1690
4738,0,Connor,Whiteley,Married,White,8/17/1951,062-99-4810,20607.7,4652 8739 6515 1089,New York City,10017,270-214-0640
4739,0,Cameron,Paterson,Married,White,12/23/1974,061-86-1028,39535.6,5290 4197 5989 5649,New York City,10014,508-637-4597
4745,0,Robbie,Purser,Married,White,5/17/1972,439-38-0808,72436.7,8261 8243 4349 1623,New York City,10009,207-296-4969
4749,0,Christian,Buhagiar,Never Married,White,9/11/1983,600-37-5004,20002.8,7698 8385 7408 3434,New York City,10012,848-179-0736
4762,0,Rosie,Paterson,Divorced,White,7/13/1962,380-95-7804,160319.5,4923 9745 0811 7245,New York City,10021,971-558-4571
4763,0,Laetitia,Shepherd,Never Married,Asian,9/6/1952,530-33-5837,87610.6,3437 7441 5323 4301,New York City,10013,626-836-5405
4766,1,Pai9e,Balmain,Divorced,,4/4/1994,682-72-8709,49231.7,3299 8445 9225 894,New York City,10014,
4766,0,Paige,Balmain,Divorced,White,4/4/1994,682-72-8709,49231.7,3299 8445 9225 8949,New York City,10014,334-758-2857
4775,1,Thimas,Moodi,,White,3/12/1976,033-78-4664,61946.4,2127 3642 8171 6753,New York City,10014,
4775,0,Thomas,Moody,Widowed,White,3/12/1976,033-78-4664,61946.4,2127 3642 8171 6753,New York City,10014,602-483-3559
4779,0,Michael,Bivone,Never Married,Hispanic,3/7/1967,424-10-7556,22968.6,1514 4095 3743 9439,New York City,10006,215-097-1372
4784,0,Shona,Pride,Married,White,8/28/1965,296-77-1661,93122.5,6067 0429 9095 4434,New York City,10004,814-861-3676
4795,0,Heather,Dhondee,Divorced,White,10/8/1967,728-42-7650,97157.5,9432 7906 3166 0114,New York City,10011,203-607-2849
4798,1,Tiama,Bund,Divorced,Black,10/13/1975,,30439.1,6241 7340 8294 64922,New York City,10006,272-404-8142
4798,0,Tiarna,Bunt,Divorced,Black,10/13/1975,200-74-0564,30439.1,6241 7340 8294 6422,New York City,10006,272-404-8142
4799,1,Lachlan,Blame,,,9/13/1974,268-67-4014,156146.5,4076 3132 23918 0404,New York City,10021,323-754-8347
4799,0,Lachlan,Blake,Divorced,White,9/13/1974,268-67-4014,156146.5,4076 3132 3918 0404,New York City,10021,323-754-8347
4819,1,Amelya,Pesch,Married,White,2/15/1997,,NA,8476 1501 3314 8581,New York City,10012,
4819,0,Amelia,Pesch,Married,White,2/15/1997,535-09-4527,40728.8,8476 1501 3314 8581,New York City,10012,732-644-5411
4822,1,Lily,Waller,Married,,7/17/1992,436-41-3466,NA,4442 94687 5977 0401,New York City,10018,
4822,0,Lily,Waller,Married,Black,7/17/1992,436-41-3466,53032.7,4442 9468 5977 0401,New York City,10018,302-031-8651
4824,1,Cooper,Howie,,,1/22/1960,,52346.6,8894 7978 48318 2547,New York City,10010,706-478-2791
4824,0,Cooper,Howie,Married,White,1/22/1960,651-68-6528,52346.6,8894 7978 4318 2547,New York City,10010,706-478-2791
4827,1,Xante,Tremelen,Married,,02/30/1969,626-28-6152,84786.2,2375 4762 2453 0811,New York City,10020,
4827,0,Xanthe,Tremellen,Married,Hispanic,02/30/1969,626-28-6152,84786.2,2375 4762 2453 0811,New York City,10020,901-323-0183
4835,0,Isabella,Nevin,Divorced,White,11/28/1969,355-94-3199,125066.9,8814 1864 2814 1432,New York City,10001,626-506-2637
4837,0,Caitlin,Ayres,Married,White,1/3/1988,654-65-3314,214824.2,8914 4199 6419 4145,New York City,10017,434-607-6997
4839,0,Jessica,Weller,Married,Hispanic,2/25/1957,475-97-6561,20110,9117 7611 9801 3731,New York City,10003,803-233-7958
4846,0,Tansy,Graue,Never Married,White,10/10/1989,082-17-8267,114977.7,1830 7941 3088 4182,New York City,10018,623-502-0735
4851,0,Imogen,Berzel,Married,White,4/17/1980,191-44-0805,60769.5,4601 8187 2093 5642,New York City,10014,636-230-0751
4857,0,Ethan,Wilkins,Married,White,6/1/1988,581-50-2676,26907.4,9181 7531 7699 5698,New York City,10011,702-455-0821
4866,1,Luke,Delasy,Never Married,White,9/19/1987,574-47-0660,NA,3917 417 2014 7387,New York City,10010,
4866,0,Luke,Delacy,Never Married,White,9/19/1987,574-47-0660,59036,3917 4167 2014 7387,New York City,10010,903-008-4033
4874,0,Joshua,Zimmermann,Married,White,1/1/1992,674-83-3442,19192.9,6029 7441 4100 8910,New York City,10016,913-276-2238
4875,0,Jai,Campbell,Never Married,White,1/15/1950,372-73-2256,73855.3,3821 5615 0666 2009,New York City,10011,534-591-1872
4880,0,Kyle,Rachwal,Never Married,Hispanic,10/2/1987,673-81-2146,196628.4,5013 5056 7352 5734,New York City,10014,971-508-0294
4889,1,Jack,Ziersch,Never Married,,8/30/1947,,NA,9715 892 8210 8659,New York City,10018,773-387-6495
4889,0,Jack,Ziersch,Never Married,Black,8/30/1947,634-52-6771,46211.2,9715 4892 8210 8659,New York City,10018,773-387-6495
4893,1,Ay,Musolino,Never Married,,11/18/1979,,93666.4,136 3780 0675 9667,New York City,10002,785-537-2204
4893,0,Amy,Musolino,Never Married,Hispanic,11/18/1979,243-47-4880,93666.4,1366 3780 0675 9667,New York City,10002,785-537-2204
4897,1,Aitan,Ravanelli,Never Married,Black,6/30/1977,399-05-6759,NA,9908 6885 7035 6348,New York City,10010,
4897,0,Aidan,Rafanelli,Never Married,Black,6/30/1977,399-05-6759,107259.5,9908 6885 7035 6348,New York City,10010,302-042-4123
4899,1,Cameron,Eglinton,,Hispanic,8/24/1957,,NA,513 3471 4132 3089,New York City,10004,801-287-4312
4899,0,Cameron,Eglinton,Married,Hispanic,8/24/1957,492-28-4834,265083.1,5136 3471 4132 3089,New York City,10004,801-287-4312
4902,1,Alysha,Brocck,,,6/9/1951,313-30-8715,71284.3,9553 9368 7436 821,New York City,10002,440-512-0415
4902,0,Alysha,Brock,Married,Black,6/9/1951,313-30-8715,71284.3,9553 9368 7436 8219,New York City,10002,440-512-0415
4906,0,Jacqueline,Mason,Never Married,White,7/15/1994,176-42-4588,40987.8,4162 7118 4617 5706,New York City,10013,207-979-6133
4911,0,Rebekah,Maizen,Married,White,7/27/1960,177-90-3640,83672.1,2910 6451 5386 4856,New York City,10017,503-258-2422
4912,0,Tyrone,Hyland,Widowed,Hispanic,11/7/1987,229-62-2487,52406.1,6949 9695 8283 8996,New York City,10011,949-922-4518
4914,0,Cameron,Hondrovasilopoulos,Married,White,11/11/1969,258-89-7420,98824.3,8947 2273 5979 5097,New York City,10005,859-585-8867
4922,0,Hudson,Ryan,Married,White,10/25/1981,518-50-8257,56583.2,5521 1950 7696 9889,New York City,10014,850-464-3148
4925,1,Adam,Donaldson,,White,10/1/1966,,NA,4546 54101 3276 7679,New York City,10014,253-389-2521
4925,0,Adam,Donaldson,Divorced,White,10/1/1966,271-83-8793,46400.6,4546 5410 3276 7679,New York City,10014,253-389-2521
4938,0,Chloe,Alderson,Never Married,Others,5/17/1977,019-79-5701,31613.6,7684 0091 5251 2945,New York City,10006,917-744-0423
4942,0,Jaimee,Blake,Married,White,7/23/1961,044-62-9668,93184.9,2566 5767 9207 5636,New York City,10001,669-863-9043
4943,0,Mhary,De bono,Married,Black,2/1/1971,168-04-1183,28088.4,6602 8568 3162 3233,New York City,10003,567-501-1790
4948,0,Jack,George,Widowed,White,11/11/1980,052-74-3203,75645.3,2988 8360 6527 2801,New York City,10011,920-135-4511
4960,0,Christian,Robson,Married,White,4/2/1948,201-17-1421,49755.4,2411 3326 8865 2512,New York City,10017,346-160-6120
4962,0,John,Wilkins,Never Married,White,7/10/1985,110-19-0925,57319.7,2709 9990 5723 0115,New York City,10004,206-980-4089
4966,1,Lachjan,L0dge,Married,White,3/15/1972,305-24-0590,NA,6686 3946 1960 5036,New York City,10016,
4966,0,Lachlan,Lodge,Married,White,3/15/1972,305-24-0590,90764.5,6686 3946 1960 5036,New York City,10016,701-135-3585
4972,0,Tommi-lee,Cowell,Married,White,10/16/1974,294-32-2217,28918.6,2768 1095 6884 5084,New York City,10009,910-327-3671
4975,1,Noan,Mason,,White,10/14/1996,352-61-6750,NA,0548 25672 8370 1347,New York City,10009,346-771-3408
4975,0,Noah,Mason,Never Married,White,10/14/1996,352-61-6750,42823.1,0548 5672 8370 1347,New York City,10009,346-771-3408
4976,0,Shakira,Reid,Married,White,6/22/1984,562-87-1374,67741.7,0610 0216 2675 1675,New York City,10014,609-998-5828
4980,0,Alicia,Plumer,Widowed,Black,8/28/1987,239-95-6238,206807.4,8209 1553 4820 0339,New York City,10006,918-974-9893
4984,0,Luke,Hand,Married,Black,10/4/1966,100-36-6185,77922.6,5213 2180 0131 3166,New York City,10004,682-066-0768
4985,0,Roberta,Clarke,Married,Hispanic,2/18/1993,631-77-5369,40758.5,0172 9051 5366 9923,New York City,10014,610-256-2147
4988,1,Jessika,Fahammartino,Divorced,White,4/25/1975,205-94-8995,50970.2,3420 7470 12170822,New York City,10002,
4988,0,Jessica,Frammartino,Divorced,White,4/25/1975,205-94-8995,50970.2,3420 7470 1217 0822,New York City,10002,239-735-1860
4991,0,Niamh,Greenland,Never Married,White,9/14/1953,584-67-9260,37449.9,4525 5455 3650 9397,New York City,10021,325-168-2296
4992,1,Aiten,Babic,Married,White,10/20/1984,,NA,0205 1744 0908 475,New York City,10006,660-988-9858
4992,0,Aiden,Babic,Married,White,10/20/1984,057-25-1335,87089.8,0205 1744 0908 3475,New York City,10006,660-988-9858
4996,0,Dylan,Bruhn,Never Married,White,6/27/1977,479-37-9965,36713.8,9891 9421 2881 9400,New York City,10018,816-178-7079
5001,0,Luke,Jaric,Married,Asian,7/10/1968,376-76-9849,10103.9,4886 2506 7467 0819,Austin,78703,623-267-1889
5007,0,Trevor,George,Never Married,White,8/11/1978,505-09-9675,38463.2,5099 4144 5487 5601,Austin,78710,828-723-6043
5010,0,Danielle,Spargo,Married,Hispanic,3/22/1972,713-36-9001,82251.2,3326 6300 7581 6399,Austin,78701,260-375-3044
5012,1,Trinity,Mcneil,Never Married,,5/8/1979,152-62-4083,NA,2934 2072 6042 3185,Austin,78653,
5012,0,Trinity,Mcneill,Never Married,White,5/8/1979,152-62-4083,66679.5,2934 2072 6042 3185,Austin,78653,520-544-8807
5013,0,Taliah,Staude,Married,White,6/24/1954,176-03-9379,166134.9,4029 4369 6201 0727,Austin,78613,313-519-3459
5016,0,Kade,Dixon,Married,White,7/25/1950,396-98-8979,77497.7,0980 0683 9038 2675,Austin,78653,760-399-7958
5029,1,David,Mierix,Divorced,,11/27/1965,393-35-6457,NA,4957 4517 0307 9302,Austin,78711,
5029,0,David,Mierisch,Divorced,Hispanic,11/27/1965,393-35-6457,33719.8,4957 4517 0307 9302,Austin,78711,309-330-0160
5038,1,Anabel,Tu,,Asian,5/8/1953,404-72-9495,49433.6,90166 7054 6102 9050,Austin,78704,
5038,0,Annabel,Tu,Married,Asian,5/8/1953,404-72-9495,49433.6,9016 7054 6102 9050,Austin,78704,972-773-7088
5043,1,Naomi,Tant,Married,,10/2/1997,,NA,9930 7932 905 5098,Austin,73301,813-232-0414
5043,0,Naomi,Tant,Married,White,10/2/1997,183-80-5211,117409.5,9930 7932 8905 5098,Austin,73301,813-232-0414
5045,1,Lulce,Homann,Never Married,,3/23/1981,698-38-1027,NA,3324 645 1033 6677,Austin,78617,857-531-6702
5045,0,Luke,Homann,Never Married,Black,3/23/1981,698-38-1027,73476.6,3324 6458 1033 6677,Austin,78617,857-531-6702
5047,1,Kaitlyn,Neumann,Married,White,12/16/1962,,NA,6860 0471 716 9881,Austin,78712,703-502-0153
5047,0,Kaitlin,Neumann,Married,White,12/16/1962,086-88-3723,72063.1,6860 0471 7186 9881,Austin,78712,703-502-0153
