ID,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,ZIP Code,Telephone Number
rec-598-dup-0,Mikhayla,Hanna,Married,White,09/15/1955,462-41-0724,,9254 542 2472 0588,90015,
rec-598-org,Michaela,Hanna,Married,White,09/15/1955,462-41-0724,72125.8,9254 5942 2472 0588,90015,979-614-8192
rec-599-org,Madison,Wilkey,Divorced,White,06/20/1973,213-83-8105,59514.1,9740 1349 1868 2571,90005,903-205-4723
rec-600-dup-0,Ashleogh,Oddy,Divorced,,03/10/1979,,,5637 5449 0993 5875,90010,732-276-1015
rec-600-org,Ashleigh,Oddy,Divorced,Black,03/10/1979,703-15-7603,62912.2,5637 5449 0993 5875,90010,732-276-1015
rec-601-dup-0,Dayna,Rifers,,Hispanic,09/04/1950,030-03-4174,,4275 3427 021 7538,90001,803-113-7300
rec-601-org,Dayna,Rivers,Never Married,Hispanic,09/04/1950,030-03-4174,75587.1,4275 3427 0221 7538,90001,803-113-7300
rec-602-org,Ethan,Grosser,Never Married,White,02/13/1964,382-51-6801,221186.6,3867 8356 2851 1571,90010,682-732-3845
rec-603-org,Nicholas,Clarke,Married,White,09/17/1985,366-32-1290,62613.6,0103 4203 8086 3329,90018,585-517-8332
rec-604-org,Cooper,Traforti,Married,Hispanic,05/07/1951,200-75-1426,66329.8,1685 8721 6171 9154,90019,617-183-9666
rec-605-org,Kobe,Mckerlie,Widowed,White,11/26/1992,713-07-4950,106664.3,2567 1599 4493 0716,90016,484-095-8197
rec-606-org,Ashley,Lyddon,Never Married,White,06/03/1958,085-35-7642,21595.7,0729 9364 2250 6608,90005,770-561-0092
rec-607-dup-0,Amelia,Ebeaht,Never Married,Hispanic,05/05/1965,,,3331 3382 2368 6515,90002,
rec-607-org,Amelia,Ebert,Never Married,Hispanic,05/05/1965,267-16-9452,88156.2,3331 3382 2368 6515,90002,314-421-0915
rec-608-org,Jack,Meaney,Never Married,Black,11/04/1964,271-68-0583,91929.2,8347 8510 1403 2650,90002,401-268-3715
rec-609-org,Daniel,Quan,Never Married,White,04/14/1958,177-29-9884,10731.0,2940 6847 0028 6494,90019,801-209-2051
rec-610-org,Joshua,Webb,Divorced,Asian,05/28/1971,399-88-1806,99337.4,5162 3326 7626 2093,90019,980-210-1893
rec-611-org,Joshua,Gogel,Married,Hispanic,08/12/1964,057-04-0686,76531.9,9962 7618 6098 2091,90012,352-703-4529
rec-612-dup-0,Oliuer,Plumley,Widowed,,02/11/1962,,44287.4,5786 7100 01924 6652,90005,612-903-9179
rec-612-org,Oliver,Plumley,Widowed,White,02/11/1962,321-08-7622,44287.4,5786 7100 0124 6652,90005,612-903-9179
rec-613-org,Jaden,Iacopetta,Never Married,Hispanic,09/20/1970,354-62-8185,37753.3,4428 4307 1104 4999,90018,714-706-4421
rec-614-dup-0,Bradley,Carnachan,,White,02/25/1973,,87412.0,5135 2337 33165 4899,90011,
rec-614-org,Bradley,Carnachan,Married,White,02/25/1973,088-79-0456,87412.0,5135 2337 3365 4899,90011,603-376-8879
rec-615-org,Dylan,Mckone,Never Married,White,06/29/1962,504-33-5437,35006.7,3834 4211 9376 0777,90005,504-611-8884
rec-616-org,Alissa,Kluske,Married,White,10/07/1976,726-48-9780,41257.1,0498 1943 2437 8848,90012,225-699-9387
rec-617-org,Dylan,Rundle,Divorced,Hispanic,11/03/1947,511-85-4681,38431.6,0227 4755 4012 0057,90008,714-696-1443
rec-618-dup-0,Riley,Wiseman,,,05/22/1977,540-37-5169,,8833 9787 5711 3336,90001,
rec-618-org,Riley,Wiseman,Never Married,Hispanic,05/22/1977,540-37-5169,21063.7,8833 9787 5711 3336,90001,541-560-7966
rec-619-dup-0,Connor,Gunavvan,Married,White,06/13/1982,,80255.0,1719 7113 7312 83124,90007,
rec-619-org,Connor,Gunawan,Married,White,06/13/1982,595-88-6883,80255.0,1719 7113 7312 8324,90007,458-021-7256
rec-620-org,Gabriella,Greenhalgh,Married,White,06/21/1978,336-97-2866,169616.5,7512 2488 8918 6525,90002,561-751-5510
rec-621-org,Charlotte,Leicester,Married,Hispanic,06/22/1970,536-45-2814,38426.9,2223 3375 6935 4922,90014,715-903-9746
rec-622-dup-0,Amy,Green,Married,,01/19/1989,,,2211 3670 1467 2214,90010,
rec-622-org,Amy,Green,Married,Black,01/19/1989,558-36-5871,155173.1,2211 3670 1467 2214,90010,513-630-6194
rec-623-dup-0,Zali,Camppell,Never Married,,04/29/1952,439-37-6859,,8769 146 1604 6046,90019,918-114-8573
rec-623-org,Zali,Campbell,Never Married,Hispanic,04/29/1952,439-37-6859,92095.0,8769 1436 1604 6046,90019,918-114-8573
rec-624-dup-0,Chantelile,Lindeyer,Married,Hispanic,10/05/1972,599-74-4346,,1250 4060 573 2568,90008,
rec-624-org,Chantelle,Lindeyer,Married,Hispanic,10/05/1972,599-74-4346,62850.4,1250 4060 5273 2568,90008,620-951-4450
rec-625-dup-0,William,Mollroas,Never Married,Hispanic,07/26/1965,402-34-0059,,3480 5395 32161 5434,90020,
rec-625-org,William,Mollross,Never Married,Hispanic,07/26/1965,402-34-0059,93451.1,3480 5395 3161 5434,90020,818-672-2895
rec-626-dup-0,Madison,Whit,Married,,10/30/1968,,13890.1,2148 98894 9405 0752,90005,251-984-1221
rec-626-org,Madison,White,Married,White,10/30/1968,419-24-8768,13890.1,2148 9889 9405 0752,90005,251-984-1221
rec-627-org,Finlay,Noble,Never Married,White,03/14/1950,261-47-9350,90675.5,5853 2577 0689 4942,90008,571-984-4211
rec-628-org,Ethan,Karadinovski,Married,White,02/05/1951,232-16-8822,30513.9,8122 5600 9620 4604,90001,484-482-1590
rec-629-org,Chloe,Boromisa,Never Married,Black,11/28/1963,162-01-7702,96247.0,0785 8176 6023 6338,90010,209-658-1976
rec-630-org,Gabriel,Frahn,Married,White,12/28/1989,117-05-3429,54280.7,2677 3345 0125 4538,90005,512-542-5805
rec-631-dup-0,Mickaela,Green,,White,10/02/1950,124-50-8226,,7948 0401 1696 293,90019,863-340-4954
rec-631-org,Mikaela,Green,Married,White,10/02/1950,124-50-8226,86064.5,7948 0401 1696 2913,90019,863-340-4954
rec-632-org,Olivia,Blackwell,Widowed,White,11/20/1953,058-54-5033,36021.4,5073 1243 7349 9763,90005,989-976-0793
rec-633-org,Joel,White,Married,White,02/12/1957,539-02-5478,47574.3,6791 6287 1826 1765,90015,469-903-9212
rec-634-org,Jayme,La rance,Married,White,05/09/1983,135-44-4006,124035.6,8448 9180 3544 5843,90002,707-762-4557
rec-635-dup-0,Jad,Campbell,,White,12/15/1956,129-71-1043,,4850 2482 165 6846,90011,440-696-2238
rec-635-org,Jade,Campbell,Never Married,White,12/15/1956,129-71-1043,87952.5,4850 2482 6165 6846,90011,440-696-2238
rec-636-dup-0,Sofie,Piromansky,Married,Black,06/30/1975,,53235.2,5738 6849 5955 13312,90016,912-027-7379
rec-636-org,Sophie,Piromanski,Married,Black,06/30/1975,602-42-1534,53235.2,5738 6849 5955 3312,90016,912-027-7379
rec-637-dup-0,Georjia,White,Married,White,07/26/1992,658-42-7058,,0807 42667 4951 7699,90006,
rec-637-org,Georgia,White,Married,White,07/26/1992,658-42-7058,36661.0,0807 4267 4951 7699,90006,661-417-2505
rec-638-org,Juliana,Ma,Married,Hispanic,08/03/1994,434-68-7800,78604.1,2823 0563 5237 1008,90010,314-208-9515
rec-639-org,Ruby,Webb,Widowed,White,02/20/1978,380-06-2182,42676.0,4144 2191 9804 3069,90002,912-203-4987
rec-640-dup-0,Caitlin,Lynena,Divorced,Black,01/11/1996,435-85-7464,,9435 7623 1189 827,90006,
rec-640-org,Caitlin,Lynema,Divorced,Black,01/11/1996,435-85-7464,133303.6,9435 7623 1189 5827,90006,317-413-7536
rec-641-dup-0,Christtian,Perin,,White,12/17/1980,562-45-8485,,5408 95139 7595 2955,90018,657-178-9968
rec-641-org,Christian,Perin,Married,White,12/17/1980,562-45-8485,67010.8,5408 9519 7595 2955,90018,657-178-9968
rec-642-org,Leo,Weetra,Married,Asian,01/26/1977,141-69-2354,150624.4,5989 0923 5740 6298,90014,682-354-4376
rec-643-org,Carly,David,Divorced,White,01/19/1997,590-08-5759,41164.5,9492 8282 5858 9228,90017,219-882-1803
rec-644-org,Noah,Milburn,Married,White,08/04/1993,403-57-7386,52202.3,5746 7893 0235 2850,90005,347-225-3845
rec-645-dup-0,Beau,Drechsler,Married,,02/29/1957,,,7571 5429 05099 0614,90001,209-542-5959
rec-645-org,Beau,Drechsler,Married,White,02/29/1957,019-21-0199,80810.2,7571 5429 0099 0614,90001,209-542-5959
rec-646-dup-0,Yasmin,Genoveze,Married,,04/09/1964,716-21-6207,162764.6,5363 500 5058 2465,90017,
rec-646-org,Yasmin,Genovese,Married,Black,04/09/1964,716-21-6207,162764.6,5363 5008 5058 2465,90017,706-724-5624
rec-647-dup-0,Wilhelm,Razic,Married,White,12/09/1976,,150971.1,0732 753 3 2974 6551,90003,810-030-1734
rec-647-org,William,Rasic,Married,White,12/09/1976,721-08-5794,150971.1,0732 7533 2974 6551,90003,810-030-1734
rec-648-dup-0,Micbael,Campbell,,,03/01/1947,539-95-6578,34119.8,7000 6019 57673 3221,90015,231-230-7694
rec-648-org,Michael,Campbell,Married,Hispanic,03/01/1947,539-95-6578,34119.8,7000 6019 7673 3221,90015,231-230-7694
rec-649-dup-0,Gemrna,Fohg,Married,Hispanic,06/10/1993,537-99-6803,68939.8,5050 2867 0998 78310,90015,
rec-649-org,Gemma,Fogg,Married,Hispanic,06/10/1993,537-99-6803,68939.8,5050 2867 0998 7810,90015,617-829-3738
rec-650-org,Joshua,Bishop,Married,Hispanic,02/24/1960,627-44-9551,93626.2,2761 5354 4769 7786,90002,252-114-2404
rec-651-org,Charlotte,Dixon,Married,White,03/10/1963,307-97-9778,119893.7,1453 3354 1142 4924,90013,430-358-9592
rec-652-org,Charlotte,Kobus,Never Married,White,12/03/1953,705-49-1975,91060.9,5087 7896 3146 5259,90004,616-589-8456
rec-653-dup-0,Natyan,Beams,Divorced,,05/26/1987,627-60-4353,,1687 7157 1978 6019,90015,
rec-653-org,Nathan,Beams,Divorced,Asian,05/26/1987,627-60-4353,246599.9,1687 7157 1978 6019,90015,626-100-3771
rec-654-org,Thomas,Pascoe,Divorced,White,05/17/1995,485-49-6625,165758.9,0353 3010 0351 0852,90011,636-096-4494
rec-655-org,Harrison,Mason,Married,White,04/04/1947,063-16-6864,189722.3,4777 2260 1077 3856,90017,248-695-2943
rec-656-dup-0,Jasmin,White,,White,04/25/1953,419-17-2146,,8217 20299 4091 4246,90004,720-095-8179
rec-656-org,Jasmine,White,Married,White,04/25/1953,419-17-2146,65229.8,8217 2099 4091 4246,90004,720-095-8179
rec-657-org,Adam,Matthews,Never Married,White,04/20/1994,082-55-8346,22511.4,7138 3714 7108 7883,90012,832-812-2925
rec-658-org,Jordan,Webb,Married,White,04/25/1982,695-66-9551,36563.6,0671 4351 4095 0254,90001,214-660-3170
rec-659-org,Joshua,Matthews,Married,White,06/21/1959,302-97-7274,73638.7,5175 7727 1855 5682,90013,805-570-6851
rec-660-dup-0,Abbey,Milar,,Black,09/29/1989,035-95-5095,22151.7,4058 59450 5189 7431,90002,
rec-660-org,Abbey,Millar,Married,Black,09/29/1989,035-95-5095,22151.7,4058 5950 5189 7431,90002,815-724-0188
rec-661-dup-0,Rily,Matthewz,Never Married,White,08/24/1975,137-22-2392,,635 1822 9180 7486,90005,218-712-8740
rec-661-org,Riley,Matthews,Never Married,White,08/24/1975,137-22-2392,40738.4,6357 1822 9180 7486,90005,218-712-8740
rec-662-dup-0,Oscra,Noyce,,,02/21/1978,528-41-9216,,1378 0250 3605 9283,90011,435-464-8041
rec-662-org,Oscar,Noyce,Married,White,02/21/1978,528-41-9216,76420.9,1378 0250 3605 9283,90011,435-464-8041
rec-663-org,Cameron,Richmond,Married,White,01/13/1960,315-78-4766,106221.4,3956 0115 9343 0228,90010,517-833-1754
rec-664-org,Mikayla,Raethel,Widowed,White,07/10/1956,469-42-5539,69729.6,2919 0112 3160 6495,90018,517-456-6674
rec-665-dup-0,Jack,Campbel,Divorced,,02/18/1953,440-98-4054,,4999 6261 4430 7 329,90020,951-042-8779
rec-665-org,Jack,Campbell,Divorced,White,02/18/1953,440-98-4054,63162.8,4999 6261 4430 7329,90020,951-042-8779
rec-666-org,Meg,Camens,Never Married,White,04/25/1992,713-38-4216,82345.0,3625 5098 1343 5308,90001,629-666-4826
rec-667-org,Isabella,Staporski,Married,Asian,04/26/1995,242-50-1345,94552.7,1099 3339 4715 0511,90004,650-548-7447
rec-668-dup-0,Christopher,Sald,Divorced,,05/20/1994,165-55-4956,,43443 7829 6388 9562,90012,626-767-9874
rec-668-org,Christopher,Salt,Divorced,White,05/20/1994,165-55-4956,140296.1,4344 7829 6388 9562,90012,626-767-9874
rec-669-org,Phoebe,Hursey,Married,White,05/01/1972,491-97-8452,68150.5,8927 1437 2790 6837,90016,570-443-1873
rec-670-org,Victoria,Anns,Married,Hispanic,09/13/1964,437-17-7852,113024.1,1950 1599 1179 0517,90019,937-997-4245
rec-671-dup-0,Matilda,Paterson,Never Married,,07/01/1984,,,5106 7170 2525 7884,90008,
rec-671-org,Matilda,Paterson,Never Married,Hispanic,07/01/1984,177-62-2176,187212.2,5106 7170 2525 7884,90008,660-934-2818
rec-672-dup-0,Aleecsandra,Grin,Married,White,11/23/1959,134-73-2114,50708.2,7305 134 7125 0586,90005,
rec-672-org,Alexandra,Green,Married,White,11/23/1959,134-73-2114,50708.2,7305 1234 7125 0586,90005,754-038-9877
rec-673-dup-0,Alexander,Lanyon,,,08/19/1968,426-23-7539,73572.2,5065 3405 600 6129,90020,
rec-673-org,Alexander,Lanyon,Never Married,White,08/19/1968,426-23-7539,73572.2,5065 3405 9600 6129,90020,315-420-7248
rec-674-org,Alana,Kyriakos,Married,Black,11/20/1959,101-53-4399,60640.6,3961 9681 5592 8846,90011,619-863-8835
rec-675-org,Campbell,Ebert,Married,White,02/15/1980,398-61-0910,61537.7,5720 9187 2170 2945,90015,409-228-3268
rec-676-org,Damien,Allsopp,Married,White,12/05/1984,481-81-9616,27535.4,2904 8268 1418 9764,90016,414-280-0168
rec-677-org,Tommy,Excell,Never Married,White,05/16/1964,049-82-0193,54670.7,0431 1206 6304 3488,90001,414-538-8944
rec-678-dup-0,Thomaz,Herbert,,,08/02/1990,,68053.5,7397 8650 6246 5091,90002,571-678-5345
rec-678-org,Thomas,Herbert,Married,Black,08/02/1990,607-37-7793,68053.5,7397 8650 6246 5091,90002,571-678-5345
rec-679-org,Brendan,Nguyen,Married,White,02/29/1959,090-58-3887,75671.9,2664 9313 2627 7830,90016,907-564-2893
rec-680-org,Dylan,Mason,Never Married,White,08/21/1980,136-07-2621,24453.2,0952 8293 0013 1641,90002,657-062-5100
rec-681-dup-0,Mikayla,Lovelock,Divorced,Black,01/28/1984,,,7328 1990 72761 4723,90020,
rec-681-org,Mikayla,Lovelock,Divorced,Black,01/28/1984,316-76-7107,85377.5,7328 1990 2761 4723,90020,580-943-1214
rec-682-org,Joshua,Deakin,Never Married,Hispanic,01/01/1968,375-50-1984,93947.4,7200 9935 4633 3193,90016,951-028-5777
rec-683-dup-0,Angus,Matthes,Married,,07/14/1961,341-41-5929,,6312 1578 3044 063,90020,916-078-9035
rec-683-org,Angus,Matthews,Married,Black,07/14/1961,341-41-5929,22504.2,6312 1578 3044 0263,90020,916-078-9035
rec-684-dup-0,Rebecca,Rid,Never Married,,06/27/1958,585-89-5565,160515.8,6816 124 4880 0586,90013,
rec-684-org,Rebecca,Reid,Never Married,Hispanic,06/27/1958,585-89-5565,160515.8,6816 0124 4880 0586,90013,214-717-3611
rec-685-org,Adam,Lowry,Married,Hispanic,01/13/1986,438-28-4029,110232.4,5071 2040 8604 7567,90014,224-811-1015
rec-686-dup-0,Jakqueline,Grin,,White,03/08/1972,706-28-2169,25401.3,8482 6425 16510 1071,90003,912-522-3079
rec-686-org,Jacqueline,Green,Married,White,03/08/1972,706-28-2169,25401.3,8482 6425 1510 1071,90003,912-522-3079
rec-687-dup-0,Emiili,Weler,Married,Hispanic,08/24/1954,,69165.2,7126 56224611 5766,90001,802-111-2255
rec-687-org,Emiily,Weller,Married,Hispanic,08/24/1954,535-28-9354,69165.2,7126 5622 4611 5766,90001,802-111-2255
rec-688-org,Caitlin,Carmody,Married,White,05/19/1967,470-86-4168,63699.0,2229 5826 7370 1982,90010,774-095-3396
rec-689-org,Edward,White,Never Married,Black,04/28/1972,721-05-5165,183493.6,8500 2725 8644 9584,90010,313-070-2011
rec-690-org,Kiandra,Braithwaite,Married,White,11/12/1990,506-19-3874,139754.7,9296 1084 8785 8298,90001,414-667-9312
rec-691-org,Keely,Wilkins,Never Married,White,08/20/1991,144-57-4083,33137.3,4780 5659 1213 6916,90006,206-388-6500
rec-692-org,Zane,Godfrey,Married,Hispanic,04/21/1991,405-36-0477,60137.2,0912 3595 5303 4228,90010,657-789-9174
rec-693-org,Jack,Karantonis,Divorced,White,05/15/1979,144-79-6010,58883.5,4531 2806 3296 6347,90010,484-178-2141
rec-694-org,Jackson,Roche,Married,Hispanic,11/01/1987,355-80-8550,121599.2,3312 6142 5805 7667,90005,734-714-2146
rec-695-dup-0,Lachlan,Musolino,,White,02/19/1980,,,1167 9247 7392 8808,90013,
rec-695-org,Lachlan,Musolino,Married,White,02/19/1980,683-96-0135,42526.9,1167 9247 7392 8808,90013,804-746-3346
rec-696-dup-0,Benedikt,Kinnane,Married,,06/06/1994,467-48-5721,,8995 9798 6218 973,90017,646-766-7659
rec-696-org,Benedict,Kinnane,Married,Asian,06/06/1994,467-48-5721,163592.9,8995 9798 6218 9973,90017,646-766-7659
rec-697-org,Lily,Morrison,Married,Black,03/22/1955,364-16-2496,88976.6,1595 7810 4572 1046,90012,810-753-3777
rec-698-org,Sarah,Bloomfield,Married,Black,03/29/1995,579-61-3876,160972.1,3603 1238 7972 5288,90005,775-684-4570
rec-699-org,Jacob,Mccarthy,Divorced,White,05/06/1954,322-25-0196,28875.7,9698 1177 1354 2807,90008,331-403-6122
rec-700-dup-0,Caidlin,Heson,Married,White,09/13/1968,062-72-2902,,8030 3068 7747 0948,90011,
rec-700-org,Caitlin,Hewson,Married,White,09/13/1968,062-72-2902,39239.9,8030 3068 7747 0948,90011,848-156-8082
rec-701-org,Cooper,Crouch,Married,White,10/17/1970,432-09-2039,74631.8,5037 3973 6855 7775,90003,717-851-6164
rec-702-org,Alexandra,Goult,Married,Black,01/29/1953,438-49-0472,57984.8,1262 5980 3890 1990,90011,435-202-7306
rec-703-org,Isabella,Armanas,Never Married,White,12/22/1992,280-24-0745,46425.6,1284 7721 1656 1824,90005,281-421-1635
rec-704-org,Dylan,Ritz,Married,Hispanic,11/01/1988,065-36-4610,61859.5,8883 5903 9144 1657,90013,541-141-7367
rec-705-org,Kimberly,Campbell,Married,White,12/05/1979,363-91-0801,94249.8,1534 9202 3833 2208,90017,941-078-9757
rec-706-dup-0,Maknus,Goode,,,04/15/1948,613-31-5292,89070.2,3517 4321 3436 04484,90007,316-409-0838
rec-706-org,Magnus,Goode,Married,White,04/15/1948,613-31-5292,89070.2,3517 4321 3436 0484,90007,316-409-0838
rec-707-org,Brydon,Robson,Widowed,White,03/21/1962,133-81-9570,250087.7,1653 9340 3584 7436,90014,432-302-2137
rec-708-dup-0,Caidlyn,Bisyop,Never Married,White,07/18/1958,,95379.7,1277 1665 7139 8934,90016,
rec-708-org,Caitlyn,Bishop,Never Married,White,07/18/1958,611-43-4789,95379.7,1277 1665 7139 8934,90016,856-224-0652
rec-709-dup-0,Charlie,Laink,Married,,12/22/1966,074-03-1827,327070.7,4558 4476 90740 3926,90008,
rec-709-org,Charlie,Laing,Married,White,12/22/1966,074-03-1827,327070.7,4558 4476 9740 3926,90008,508-893-1362
rec-710-org,Zane,Egan,Married,White,01/20/1950,659-68-8800,56917.1,1004 3708 1957 5475,90008,979-830-7701
rec-711-org,Brianna,Bishop,Married,Hispanic,07/20/1976,017-23-2602,49466.2,7036 4754 9553 3874,90017,567-029-2387
rec-712-org,Jack,Matthews,Never Married,White,02/21/1990,246-55-8958,64924.2,4616 4754 3388 4904,90012,610-507-6045
rec-713-dup-0,Emiili,Millane,Never Married,Hispanic,11/29/1954,,,6416 5034 068 7269,90002,208-915-2273
rec-713-org,Emiily,Millane,Never Married,Hispanic,11/29/1954,203-30-1082,30621.1,6416 5034 0682 7269,90002,208-915-2273
rec-714-dup-0,Daniel,Reej,Married,,02/12/1965,569-80-9943,76559.5,8827 0354 6818 859,90006,
rec-714-org,Daniel,Rees,Married,White,02/12/1965,569-80-9943,76559.5,8827 0354 6818 8529,90006,803-812-7869
rec-715-org,Zane,Rawlings,Widowed,Asian,01/04/1980,705-93-3661,25492.0,7349 2866 6365 6014,90002,915-733-7886
rec-716-org,Nicholas,Galappaththi,Never Married,White,10/29/1997,692-37-5934,197155.0,2131 0783 4125 7890,90016,979-750-5189
rec-717-dup-0,Sophie,Morrison,,White,09/05/1950,288-26-0343,,4495 7909 2860 363,90014,
rec-717-org,Sophie,Morrison,Widowed,White,09/05/1950,288-26-0343,44783.9,4495 7909 2860 3763,90014,682-695-4361
rec-718-dup-0,Chesea,Colegate,Married,,11/03/1962,316-73-6534,,6340 2073 792 1394,90016,469-800-7321
rec-718-org,Chelsea,Colegate,Married,White,11/03/1962,316-73-6534,214848.2,6340 2073 7192 1394,90016,469-800-7321
rec-719-dup-0,hJamie,Crouch,Never Married,White,01/05/1991,,46637.8,9033 5250 878 6014,90012,
rec-719-org,Jamie,Crouch,Never Married,White,01/05/1991,407-66-1041,46637.8,9033 5250 8738 6014,90012,870-465-8875
rec-720-dup-0,Kan,Mappaz,Widowed,,06/16/1983,436-15-5628,33852.4,1882 328 2141 0568,90010,646-361-8191
rec-720-org,Kane,Mappas,Widowed,Black,06/16/1983,436-15-5628,33852.4,1882 3288 2141 0568,90010,646-361-8191
rec-721-org,Riley,Jolly,Married,White,09/14/1957,668-10-8162,73362.1,1956 9500 1772 7261,90011,513-649-2227
rec-722-dup-0,Ethan,Nurje,Never Married,,03/22/1976,637-25-1410,,0321 87200 9199 8524,90002,331-532-5382
rec-722-org,Ethan,Nurse,Never Married,White,03/22/1976,637-25-1410,90011.2,0321 8200 9199 8524,90002,331-532-5382
rec-723-org,Daniel,Chandler,Married,White,03/24/1966,646-12-1926,40895.2,5063 1024 7268 7797,90014,610-274-8986
rec-724-org,Abbey,Lowe,Never Married,Hispanic,07/07/1991,045-01-4149,27250.8,7892 5015 2582 4537,90002,304-251-4211
rec-725-org,Jackson,Laverty,Never Married,White,06/13/1955,019-45-8937,82465.1,6871 6338 1002 2781,90008,213-080-5086
rec-726-org,Jordan,Hiscox,Married,Black,08/30/1984,335-44-3045,62186.4,5728 9079 0355 3453,90014,323-018-3436
rec-727-org,Makayla,Petersen,Never Married,Hispanic,11/23/1980,428-14-5780,20071.2,7854 5833 8440 4355,90014,215-990-4568
rec-728-org,Dylan,White,Married,Black,07/21/1957,116-14-0499,81475.6,2490 5732 0888 8560,90011,646-442-9711
rec-729-org,Madeleine,Simmonds,Widowed,Black,08/28/1951,461-19-9055,55610.0,6716 0664 7263 4059,90009,318-842-0396
rec-730-org,Mitchell,Clarke,Widowed,White,08/16/1980,713-31-2504,214017.7,2657 3505 1429 6527,90004,254-744-4407
rec-731-org,Thomas,Noble,Never Married,Hispanic,07/15/1954,586-39-8798,163945.8,3027 7494 2627 0444,90005,754-876-7753
rec-732-org,Jacqueline,Dunstone,Never Married,White,07/20/1948,723-84-8362,22767.3,4580 4656 7196 3197,90003,364-635-1776
rec-733-org,Jordan,Morrison,Married,White,10/29/1947,384-17-9251,40040.1,0045 2829 4783 9350,90012,920-568-9377
rec-734-org,Noah,White,Divorced,White,07/14/1970,467-25-6244,159163.0,2599 8394 8509 4768,90019,314-221-1690
rec-735-org,Wilson,Mason,Married,White,07/26/1989,572-14-5623,91243.6,8925 8097 6611 4877,90003,804-684-5691
rec-736-dup-0,Lachlan,Paderson,Married,White,02/22/1957,,,3548 2838 610 0290,90012,623-367-1815
rec-736-org,Lachlan,Paterson,Married,White,02/22/1957,701-30-6151,32956.2,3548 2838 6510 0290,90012,623-367-1815
rec-737-dup-0,Amber,Grimwate,,,02/14/1948,689-84-1614,117404.5,9257 00261 8755 1572,90014,534-240-7741
rec-737-org,Amber,Grimwade,Married,White,02/14/1948,689-84-1614,117404.5,9257 0021 8755 1572,90014,534-240-7741
rec-738-org,Connor,Whiteley,Married,White,08/17/1951,062-99-4810,20607.7,4652 8739 6515 1089,90017,270-214-0640
rec-739-org,Cameron,Paterson,Married,White,12/23/1974,061-86-1028,39535.6,5290 4197 5989 5649,90016,508-637-4597
rec-740-org,Noah,Greep,Divorced,White,02/07/1964,179-80-3929,65628.0,6122 6717 5496 2665,90001,540-021-8062
rec-741-org,Rachel,Cheel,Married,White,03/09/1990,610-30-5939,27506.2,4815 4641 7116 7052,90013,917-454-1642
rec-742-dup-0,Keaiah,Ryan,Never Married,Asian,02/05/1997,318-83-3057,,6613 1027 29444 0731,90010,
rec-742-org,Keziah,Ryan,Never Married,Asian,02/05/1997,318-83-3057,32741.7,6613 1027 9444 0731,90010,906-240-7250
rec-743-org,Lily,Cheshire,Never Married,White,10/02/1965,695-50-9253,57124.7,9005 8370 1544 5943,90006,854-647-2288
rec-744-org,Charlotte,Gillis,Married,White,01/07/1979,455-20-8293,89931.7,9221 2207 2745 3727,90013,828-388-1140
rec-745-org,Robbie,Purser,Married,White,05/17/1972,439-38-0808,72436.7,8261 8243 4349 1623,90014,207-296-4969
rec-746-dup-0,Patricck,Goote,Never Married,Hispanic,03/17/1997,,29515.9,3710 0889 100 3973,90006,732-866-4588
rec-746-org,Patrick,Goode,Never Married,Hispanic,03/17/1997,202-16-6551,29515.9,3710 0889 1030 3973,90006,732-866-4588
rec-747-org,Noah,Winterton,Married,Black,06/26/1954,463-11-3574,55716.8,8401 2323 8061 0716,90011,312-892-4294
rec-748-dup-0,Nadhan,Weetra,Married,,08/01/1982,345-81-5173,,4589 3094 33875 9799,90008,401-176-2352
rec-748-org,Nathan,Weetra,Married,White,08/01/1982,345-81-5173,69008.9,4589 3094 3375 9799,90008,401-176-2352
rec-749-org,Christian,Buhagiar,Never Married,White,09/11/1983,600-37-5004,20002.8,7698 8385 7408 3434,90002,848-179-0736
rec-750-dup-0,Charlotte,Reit,,White,12/15/1974,635-13-0748,93806.9,5417 2313 78643 5762,90019,
rec-750-org,Charlotte,Reid,Widowed,White,12/15/1974,635-13-0748,93806.9,5417 2313 7643 5762,90019,323-859-2427
rec-751-org,Aidan,Donetzkow,Never Married,White,09/20/1980,617-06-9501,86682.6,1389 8430 4273 7959,90005,808-755-6939
rec-752-dup-0,Mitchell,Lante,Never Married,,07/26/1971,238-46-5147,,3416 71624 5423 7575,90014,
rec-752-org,Mitchell,Lante,Never Married,Black,07/26/1971,238-46-5147,34221.0,3416 7164 5423 7575,90014,407-272-5790
rec-753-org,Michael,Ryan,Married,White,06/21/1950,585-59-7119,291139.0,8523 7434 9591 9757,90001,856-964-3469
rec-754-org,Annabel,Mainsbridge,Never Married,Black,07/21/1993,147-60-3389,57254.4,3365 9852 9796 7269,90017,828-191-2838
rec-755-dup-0,April,Matthews,,,03/30/1973,,,0407 1403 0923 5677,90019,276-826-8486
rec-755-org,April,Matthews,Never Married,White,03/30/1973,606-64-0517,25105.6,0407 1403 0923 5677,90019,276-826-8486
rec-756-org,Chase,Mcgregor,Never Married,White,06/20/1971,621-84-8692,59643.0,7150 5606 2483 1283,90002,813-409-1134
rec-757-org,Kiria,Farnham,Married,Hispanic,07/29/1951,089-94-2399,45687.9,4363 4753 9874 8024,90001,404-398-7368
